original,renamed
TRINITY_DN7865_c0_g1_i1 len=702 path=[0:0-701],Transcript_1511
TRINITY_DN7806_c0_g1_i1 len=1431 path=[0:0-1430],Transcript_1512
TRINITY_DN7824_c0_g1_i1 len=1780 path=[0:0-1779],Transcript_1513
TRINITY_DN7846_c0_g1_i1 len=733 path=[0:0-732],Transcript_1514
TRINITY_DN6029_c0_g1_i1 len=357 path=[0:0-356],Transcript_1515
TRINITY_DN6020_c0_g1_i1 len=272 path=[0:0-271],Transcript_1516
TRINITY_DN6080_c0_g1_i1 len=1698 path=[0:0-1697],Transcript_1517
TRINITY_DN6056_c0_g1_i1 len=2203 path=[0:0-2202],Transcript_1518
TRINITY_DN6066_c0_g1_i1 len=2191 path=[0:0-2190],Transcript_1519
TRINITY_DN6077_c0_g1_i1 len=548 path=[0:0-547],Transcript_1520
TRINITY_DN6089_c0_g1_i1 len=775 path=[0:0-774],Transcript_1521
TRINITY_DN6000_c0_g1_i1 len=264 path=[0:0-263],Transcript_1522
TRINITY_DN6019_c0_g1_i1 len=527 path=[0:0-526],Transcript_1523
TRINITY_DN6085_c0_g1_i1 len=1104 path=[0:0-1103],Transcript_1524
TRINITY_DN6031_c0_g1_i1 len=637 path=[0:0-636],Transcript_1525
TRINITY_DN6014_c0_g1_i1 len=801 path=[0:0-800],Transcript_1526
TRINITY_DN6007_c0_g1_i1 len=272 path=[0:0-271],Transcript_1527
TRINITY_DN6055_c0_g1_i1 len=2464 path=[0:0-2463],Transcript_1528
TRINITY_DN6060_c0_g1_i1 len=2247 path=[0:0-2246],Transcript_1529
TRINITY_DN6008_c0_g1_i1 len=208 path=[0:0-207],Transcript_1530
TRINITY_DN6061_c0_g1_i1 len=358 path=[0:0-357],Transcript_1531
TRINITY_DN6090_c0_g1_i1 len=4028 path=[0:0-4027],Transcript_1532
TRINITY_DN6027_c0_g1_i1 len=1622 path=[0:0-1621],Transcript_1533
TRINITY_DN6023_c0_g1_i1 len=454 path=[0:0-453],Transcript_1534
TRINITY_DN6062_c0_g1_i1 len=407 path=[0:0-406],Transcript_1535
TRINITY_DN6030_c0_g1_i1 len=1446 path=[0:0-1445],Transcript_1536
TRINITY_DN6035_c0_g1_i1 len=762 path=[0:0-761],Transcript_1537
TRINITY_DN6067_c0_g1_i1 len=1940 path=[0:0-1939],Transcript_1538
TRINITY_DN6065_c0_g1_i1 len=898 path=[0:0-897],Transcript_1539
TRINITY_DN6078_c0_g1_i1 len=1104 path=[0:0-1103],Transcript_1540
TRINITY_DN6087_c0_g1_i1 len=362 path=[0:0-361],Transcript_1541
TRINITY_DN6088_c0_g1_i1 len=1509 path=[0:0-1508],Transcript_1542
TRINITY_DN6036_c0_g1_i1 len=3185 path=[0:0-3184],Transcript_1543
TRINITY_DN6045_c0_g1_i1 len=960 path=[0:0-959],Transcript_1544
TRINITY_DN6070_c0_g1_i1 len=1460 path=[0:0-1459],Transcript_1545
TRINITY_DN6086_c0_g1_i1 len=1442 path=[0:0-1441],Transcript_1546
TRINITY_DN6025_c0_g1_i1 len=2218 path=[0:0-2217],Transcript_1547
TRINITY_DN6073_c0_g1_i1 len=521 path=[0:0-520],Transcript_1548
TRINITY_DN6051_c0_g1_i1 len=700 path=[0:0-699],Transcript_1549
TRINITY_DN6034_c0_g1_i1 len=956 path=[0:0-955],Transcript_1550
TRINITY_DN6018_c0_g1_i1 len=1738 path=[0:0-1737],Transcript_1551
TRINITY_DN6082_c0_g1_i1 len=607 path=[0:0-606],Transcript_1552
TRINITY_DN6072_c0_g1_i1 len=1856 path=[0:0-1855],Transcript_1553
TRINITY_DN6043_c0_g1_i1 len=1113 path=[0:0-1112],Transcript_1554
TRINITY_DN6069_c0_g1_i1 len=667 path=[0:0-666],Transcript_1555
TRINITY_DN6081_c0_g1_i1 len=2082 path=[0:0-2081],Transcript_1556
TRINITY_DN6039_c0_g1_i1 len=1409 path=[0:0-1408],Transcript_1557
TRINITY_DN6099_c0_g1_i1 len=2476 path=[0:0-2475],Transcript_1558
TRINITY_DN6042_c0_g1_i1 len=326 path=[0:0-325],Transcript_1559
TRINITY_DN6037_c0_g1_i1 len=1714 path=[0:0-1713],Transcript_1560
TRINITY_DN6013_c0_g1_i1 len=1294 path=[0:0-1293],Transcript_1561
TRINITY_DN6075_c0_g1_i1 len=332 path=[0:0-331],Transcript_1562
TRINITY_DN6028_c0_g1_i1 len=277 path=[0:0-276],Transcript_1563
TRINITY_DN6048_c0_g1_i1 len=2627 path=[0:0-2626],Transcript_1564
TRINITY_DN6084_c0_g1_i1 len=1279 path=[0:0-1278],Transcript_1565
TRINITY_DN6071_c0_g1_i1 len=271 path=[0:0-270],Transcript_1566
TRINITY_DN6006_c0_g1_i1 len=210 path=[0:0-209],Transcript_1567
TRINITY_DN6046_c0_g1_i1 len=881 path=[0:0-880],Transcript_1568
TRINITY_DN6050_c0_g1_i1 len=630 path=[0:0-629],Transcript_1569
TRINITY_DN6098_c0_g1_i1 len=1691 path=[0:0-1690],Transcript_1570
TRINITY_DN6095_c0_g1_i1 len=1617 path=[0:0-1616],Transcript_1571
TRINITY_DN6091_c0_g1_i1 len=615 path=[0:0-614],Transcript_1572
TRINITY_DN6021_c0_g1_i1 len=501 path=[0:0-500],Transcript_1573
TRINITY_DN6003_c0_g1_i1 len=291 path=[0:0-290],Transcript_1574
TRINITY_DN6033_c0_g1_i1 len=584 path=[0:0-583],Transcript_1575
TRINITY_DN6032_c0_g1_i1 len=592 path=[0:0-591],Transcript_1576
TRINITY_DN6004_c0_g1_i1 len=202 path=[0:0-201],Transcript_1577
TRINITY_DN6083_c0_g1_i1 len=236 path=[0:0-235],Transcript_1578
TRINITY_DN6097_c0_g1_i1 len=2047 path=[0:0-2046],Transcript_1579
TRINITY_DN6026_c0_g1_i1 len=270 path=[0:0-269],Transcript_1580
TRINITY_DN6002_c0_g1_i1 len=260 path=[0:0-259],Transcript_1581
TRINITY_DN6012_c0_g1_i1 len=2035 path=[0:0-2034],Transcript_1582
TRINITY_DN6022_c0_g1_i1 len=254 path=[0:0-253],Transcript_1583
TRINITY_DN6096_c0_g1_i1 len=1126 path=[0:0-1125],Transcript_1584
TRINITY_DN6079_c1_g1_i1 len=243 path=[0:0-242],Transcript_1585
TRINITY_DN6079_c0_g1_i1 len=2292 path=[0:0-2291],Transcript_1586
TRINITY_DN6059_c0_g1_i1 len=1547 path=[0:0-1546],Transcript_1587
TRINITY_DN6040_c0_g1_i1 len=2064 path=[0:0-2063],Transcript_1588
TRINITY_DN6044_c0_g1_i1 len=577 path=[0:0-576],Transcript_1589
TRINITY_DN6058_c1_g1_i1 len=808 path=[0:0-807],Transcript_1590
TRINITY_DN6058_c0_g1_i1 len=648 path=[0:0-647],Transcript_1591
TRINITY_DN6064_c0_g1_i1 len=1077 path=[0:0-1076],Transcript_1592
TRINITY_DN6016_c0_g1_i1 len=1011 path=[0:0-1010],Transcript_1593
TRINITY_DN6015_c0_g1_i1 len=2434 path=[0:0-2433],Transcript_1594
TRINITY_DN6052_c0_g1_i1 len=1087 path=[0:0-1086],Transcript_1595
TRINITY_DN6047_c0_g1_i1 len=1396 path=[0:0-1395],Transcript_1596
TRINITY_DN6092_c0_g1_i1 len=1702 path=[0:0-1701],Transcript_1597
TRINITY_DN6053_c0_g1_i1 len=954 path=[0:0-953],Transcript_1598
TRINITY_DN6093_c0_g1_i1 len=1610 path=[0:0-1609],Transcript_1599
TRINITY_DN6068_c0_g1_i1 len=1081 path=[0:0-1080],Transcript_1600
TRINITY_DN6041_c0_g1_i1 len=2820 path=[0:0-2819],Transcript_1601
TRINITY_DN6076_c0_g1_i1 len=2389 path=[0:0-2388],Transcript_1602
TRINITY_DN6054_c0_g1_i1 len=568 path=[0:0-567],Transcript_1603
TRINITY_DN6011_c0_g1_i1 len=339 path=[0:0-338],Transcript_1604
TRINITY_DN6024_c0_g1_i1 len=3565 path=[0:0-3564],Transcript_1605
TRINITY_DN6038_c0_g1_i1 len=939 path=[0:0-938],Transcript_1606
TRINITY_DN6005_c0_g1_i1 len=201 path=[0:0-200],Transcript_1607
TRINITY_DN6009_c0_g1_i1 len=205 path=[0:0-204],Transcript_1608
TRINITY_DN6063_c0_g1_i1 len=408 path=[0:0-407],Transcript_1609
TRINITY_DN6010_c0_g1_i1 len=1992 path=[0:0-1991],Transcript_1610
TRINITY_DN6074_c0_g1_i1 len=1344 path=[0:0-1343],Transcript_1611
TRINITY_DN6017_c0_g1_i1 len=677 path=[0:0-676],Transcript_1612
TRINITY_DN6094_c0_g1_i1 len=267 path=[0:0-266],Transcript_1613
TRINITY_DN6049_c0_g1_i1 len=424 path=[0:0-423],Transcript_1614
TRINITY_DN6057_c0_g1_i1 len=578 path=[0:0-577],Transcript_1615
TRINITY_DN1525_c0_g1_i1 len=1546 path=[0:0-1545],Transcript_1616
TRINITY_DN1562_c0_g1_i1 len=1521 path=[0:0-1520],Transcript_1617
TRINITY_DN1597_c0_g1_i1 len=228 path=[0:0-227],Transcript_1618
TRINITY_DN1565_c0_g1_i1 len=669 path=[0:0-668],Transcript_1619
TRINITY_DN1590_c0_g1_i1 len=410 path=[0:0-409],Transcript_1620
TRINITY_DN1557_c0_g1_i1 len=1688 path=[0:0-1687],Transcript_1621
TRINITY_DN1554_c0_g1_i1 len=1898 path=[0:0-1897],Transcript_1622
TRINITY_DN1511_c0_g1_i1 len=897 path=[0:0-896],Transcript_1623
TRINITY_DN1539_c0_g1_i1 len=752 path=[0:0-751],Transcript_1624
TRINITY_DN1538_c0_g1_i1 len=1635 path=[0:0-1634],Transcript_1625
TRINITY_DN1569_c0_g1_i1 len=1658 path=[0:0-1657],Transcript_1626
TRINITY_DN1528_c0_g1_i1 len=576 path=[0:0-575],Transcript_1627
TRINITY_DN1563_c0_g1_i1 len=1480 path=[0:0-1479],Transcript_1628
TRINITY_DN1547_c0_g1_i1 len=701 path=[0:0-700],Transcript_1629
TRINITY_DN1529_c0_g1_i1 len=1282 path=[0:0-1281],Transcript_1630
TRINITY_DN1570_c0_g1_i1 len=1328 path=[0:0-1327],Transcript_1631
TRINITY_DN1574_c0_g1_i1 len=344 path=[0:0-343],Transcript_1632
TRINITY_DN1518_c0_g1_i1 len=454 path=[0:0-453],Transcript_1633
TRINITY_DN1530_c0_g1_i1 len=669 path=[0:0-668],Transcript_1634
TRINITY_DN1513_c0_g1_i1 len=232 path=[0:0-231],Transcript_1635
TRINITY_DN1553_c0_g1_i1 len=667 path=[0:0-666],Transcript_1636
TRINITY_DN1507_c0_g1_i1 len=1599 path=[0:0-1598],Transcript_1637
TRINITY_DN1581_c0_g1_i1 len=279 path=[0:0-278],Transcript_1638
TRINITY_DN1536_c0_g1_i1 len=964 path=[0:0-963],Transcript_1639
TRINITY_DN1598_c0_g1_i1 len=236 path=[0:0-235],Transcript_1640
TRINITY_DN1532_c0_g1_i1 len=1391 path=[0:0-1390],Transcript_1641
TRINITY_DN1533_c0_g1_i1 len=524 path=[0:0-523],Transcript_1642
TRINITY_DN1555_c0_g1_i1 len=667 path=[0:0-666],Transcript_1643
TRINITY_DN1567_c0_g1_i1 len=483 path=[0:0-482],Transcript_1644
TRINITY_DN1510_c0_g1_i1 len=1993 path=[0:0-1992],Transcript_1645
TRINITY_DN1599_c0_g1_i1 len=241 path=[0:0-240],Transcript_1646
TRINITY_DN1568_c0_g1_i1 len=622 path=[0:0-621],Transcript_1647
TRINITY_DN1521_c0_g1_i1 len=2209 path=[0:0-2208],Transcript_1648
TRINITY_DN1551_c0_g1_i1 len=2623 path=[0:0-2622],Transcript_1649
TRINITY_DN1519_c0_g1_i1 len=1017 path=[0:0-1016],Transcript_1650
TRINITY_DN1595_c0_g1_i1 len=1220 path=[0:0-1219],Transcript_1651
TRINITY_DN1572_c0_g1_i1 len=2290 path=[0:0-2289],Transcript_1652
TRINITY_DN1594_c0_g1_i1 len=641 path=[0:0-640],Transcript_1653
TRINITY_DN1587_c0_g1_i1 len=1098 path=[0:0-1097],Transcript_1654
TRINITY_DN1527_c0_g1_i1 len=938 path=[0:0-937],Transcript_1655
TRINITY_DN1588_c0_g1_i1 len=813 path=[0:0-812],Transcript_1656
TRINITY_DN1566_c0_g1_i1 len=1793 path=[0:0-1792],Transcript_1657
TRINITY_DN1578_c0_g1_i1 len=578 path=[0:0-577],Transcript_1658
TRINITY_DN1585_c0_g1_i1 len=1010 path=[0:0-1009],Transcript_1659
TRINITY_DN1586_c0_g1_i1 len=331 path=[0:0-330],Transcript_1660
TRINITY_DN1506_c0_g1_i1 len=2364 path=[0:0-2363],Transcript_1661
TRINITY_DN1575_c0_g1_i1 len=1292 path=[0:0-1291],Transcript_1662
TRINITY_DN1535_c0_g1_i1 len=763 path=[0:0-762],Transcript_1663
TRINITY_DN1516_c0_g1_i1 len=397 path=[0:0-396],Transcript_1664
TRINITY_DN1520_c0_g1_i1 len=524 path=[0:0-523],Transcript_1665
TRINITY_DN1526_c0_g1_i1 len=298 path=[0:0-297],Transcript_1666
TRINITY_DN1512_c0_g1_i1 len=421 path=[0:0-420],Transcript_1667
TRINITY_DN1560_c0_g1_i1 len=446 path=[0:0-445],Transcript_1668
TRINITY_DN1593_c0_g1_i1 len=391 path=[0:0-390],Transcript_1669
TRINITY_DN1580_c0_g1_i1 len=555 path=[0:0-554],Transcript_1670
TRINITY_DN1543_c0_g1_i1 len=976 path=[0:0-975],Transcript_1671
TRINITY_DN1573_c0_g1_i1 len=1566 path=[0:0-1565],Transcript_1672
TRINITY_DN1576_c0_g1_i1 len=546 path=[0:0-545],Transcript_1673
TRINITY_DN1537_c0_g1_i1 len=757 path=[0:0-756],Transcript_1674
TRINITY_DN1582_c0_g1_i1 len=1642 path=[0:0-1641],Transcript_1675
TRINITY_DN1505_c0_g1_i1 len=276 path=[0:0-275],Transcript_1676
TRINITY_DN1549_c0_g1_i1 len=1075 path=[0:0-1074],Transcript_1677
TRINITY_DN1550_c0_g1_i1 len=899 path=[0:0-898],Transcript_1678
TRINITY_DN1556_c0_g1_i1 len=1007 path=[0:0-1006],Transcript_1679
TRINITY_DN1501_c0_g1_i1 len=1608 path=[0:0-1607],Transcript_1680
TRINITY_DN1546_c0_g1_i1 len=1179 path=[0:0-1178],Transcript_1681
TRINITY_DN1559_c0_g1_i1 len=1876 path=[0:0-1875],Transcript_1682
TRINITY_DN1502_c0_g1_i1 len=1393 path=[0:0-1392],Transcript_1683
TRINITY_DN1517_c0_g1_i1 len=1092 path=[0:0-1091],Transcript_1684
TRINITY_DN1571_c0_g1_i1 len=797 path=[0:0-796],Transcript_1685
TRINITY_DN1500_c0_g1_i1 len=406 path=[0:0-405],Transcript_1686
TRINITY_DN1583_c0_g1_i1 len=618 path=[0:0-617],Transcript_1687
TRINITY_DN1514_c0_g1_i1 len=327 path=[0:0-326],Transcript_1688
TRINITY_DN1503_c0_g1_i1 len=423 path=[0:0-422],Transcript_1689
TRINITY_DN1544_c0_g1_i1 len=399 path=[0:0-398],Transcript_1690
TRINITY_DN1558_c0_g1_i1 len=1668 path=[0:0-1667],Transcript_1691
TRINITY_DN1515_c0_g1_i1 len=216 path=[0:0-215],Transcript_1692
TRINITY_DN1592_c0_g1_i1 len=773 path=[0:0-772],Transcript_1693
TRINITY_DN1531_c0_g1_i1 len=211 path=[0:0-210],Transcript_1694
TRINITY_DN1584_c0_g1_i1 len=1270 path=[0:0-1269],Transcript_1695
TRINITY_DN1508_c0_g1_i1 len=2048 path=[0:0-2047],Transcript_1696
TRINITY_DN1504_c0_g1_i1 len=724 path=[0:0-723],Transcript_1697
TRINITY_DN1509_c0_g1_i1 len=300 path=[0:0-299],Transcript_1698
TRINITY_DN1534_c0_g1_i1 len=250 path=[0:0-249],Transcript_1699
TRINITY_DN1545_c0_g1_i1 len=2672 path=[0:0-2671],Transcript_1700
TRINITY_DN1561_c0_g1_i1 len=210 path=[0:0-209],Transcript_1701
TRINITY_DN1540_c0_g1_i1 len=1810 path=[0:0-1809],Transcript_1702
TRINITY_DN1523_c0_g1_i1 len=610 path=[0:0-609],Transcript_1703
TRINITY_DN1579_c0_g1_i1 len=1052 path=[0:0-1051],Transcript_1704
TRINITY_DN1542_c0_g1_i1 len=925 path=[0:0-924],Transcript_1705
TRINITY_DN1577_c0_g1_i1 len=1385 path=[0:0-1384],Transcript_1706
TRINITY_DN1541_c0_g1_i1 len=375 path=[0:0-374],Transcript_1707
TRINITY_DN1589_c0_g1_i1 len=1227 path=[0:0-1226],Transcript_1708
TRINITY_DN1596_c0_g1_i1 len=225 path=[0:0-224],Transcript_1709
TRINITY_DN1552_c0_g1_i1 len=1022 path=[0:0-1021],Transcript_1710
TRINITY_DN1591_c0_g1_i1 len=2123 path=[0:0-2122],Transcript_1711
TRINITY_DN1564_c0_g1_i1 len=1209 path=[0:0-1208],Transcript_1712
TRINITY_DN1524_c0_g1_i1 len=2220 path=[0:0-2219],Transcript_1713
TRINITY_DN1548_c0_g1_i1 len=837 path=[0:0-836],Transcript_1714
TRINITY_DN1522_c0_g1_i1 len=313 path=[0:0-312],Transcript_1715
TRINITY_DN3371_c0_g1_i1 len=321 path=[0:0-320],Transcript_1716
TRINITY_DN3349_c0_g1_i1 len=299 path=[0:0-298],Transcript_1717
TRINITY_DN3354_c0_g1_i1 len=234 path=[0:0-233],Transcript_1718
TRINITY_DN3378_c0_g1_i1 len=1044 path=[0:0-1043],Transcript_1719
TRINITY_DN3340_c0_g1_i1 len=270 path=[0:0-269],Transcript_1720
TRINITY_DN3394_c0_g1_i1 len=644 path=[0:0-643],Transcript_1721
TRINITY_DN3314_c0_g1_i1 len=1081 path=[0:0-1080],Transcript_1722
TRINITY_DN3387_c0_g1_i1 len=1699 path=[0:0-1698],Transcript_1723
TRINITY_DN3333_c0_g1_i1 len=597 path=[0:0-596],Transcript_1724
TRINITY_DN3335_c0_g1_i1 len=627 path=[0:0-626],Transcript_1725
TRINITY_DN3389_c0_g1_i1 len=604 path=[0:0-603],Transcript_1726
TRINITY_DN3365_c0_g1_i1 len=559 path=[0:0-558],Transcript_1727
TRINITY_DN3372_c0_g1_i1 len=778 path=[0:0-777],Transcript_1728
TRINITY_DN3343_c0_g1_i1 len=1414 path=[0:0-1413],Transcript_1729
TRINITY_DN3386_c0_g1_i1 len=323 path=[0:0-322],Transcript_1730
TRINITY_DN3369_c0_g1_i1 len=241 path=[0:0-240],Transcript_1731
TRINITY_DN3331_c0_g1_i1 len=431 path=[0:0-430],Transcript_1732
TRINITY_DN3334_c0_g1_i1 len=379 path=[0:0-378],Transcript_1733
TRINITY_DN3320_c0_g1_i1 len=1222 path=[0:0-1221],Transcript_1734
TRINITY_DN3313_c0_g1_i1 len=705 path=[0:0-704],Transcript_1735
TRINITY_DN3395_c0_g1_i1 len=724 path=[0:0-723],Transcript_1736
TRINITY_DN3377_c0_g1_i1 len=501 path=[0:0-500],Transcript_1737
TRINITY_DN3397_c0_g1_i1 len=815 path=[0:0-814],Transcript_1738
TRINITY_DN3380_c0_g1_i1 len=727 path=[0:0-726],Transcript_1739
TRINITY_DN3322_c0_g1_i1 len=707 path=[0:0-706],Transcript_1740
TRINITY_DN3345_c0_g1_i1 len=2090 path=[0:0-2089],Transcript_1741
TRINITY_DN3381_c0_g1_i1 len=1393 path=[0:0-1392],Transcript_1742
TRINITY_DN3390_c0_g1_i1 len=269 path=[0:0-268],Transcript_1743
TRINITY_DN3356_c0_g1_i1 len=1493 path=[0:0-1492],Transcript_1744
TRINITY_DN3360_c0_g1_i1 len=1870 path=[0:0-1869],Transcript_1745
TRINITY_DN3350_c0_g1_i1 len=373 path=[0:0-372],Transcript_1746
TRINITY_DN3358_c0_g1_i1 len=1415 path=[0:0-1414],Transcript_1747
TRINITY_DN3308_c0_g1_i1 len=816 path=[0:0-815],Transcript_1748
TRINITY_DN3348_c0_g1_i1 len=923 path=[0:0-922],Transcript_1749
TRINITY_DN3326_c0_g1_i1 len=811 path=[0:0-810],Transcript_1750
TRINITY_DN3346_c0_g1_i1 len=1258 path=[0:0-1257],Transcript_1751
TRINITY_DN3368_c0_g1_i1 len=796 path=[0:0-795],Transcript_1752
TRINITY_DN3306_c0_g1_i1 len=1495 path=[0:0-1494],Transcript_1753
TRINITY_DN3379_c0_g1_i1 len=292 path=[0:0-291],Transcript_1754
TRINITY_DN3385_c0_g1_i1 len=960 path=[0:0-959],Transcript_1755
TRINITY_DN3347_c0_g1_i1 len=465 path=[0:0-464],Transcript_1756
TRINITY_DN3327_c0_g1_i1 len=404 path=[0:0-403],Transcript_1757
TRINITY_DN3399_c0_g1_i1 len=1390 path=[0:0-1389],Transcript_1758
TRINITY_DN3391_c0_g1_i1 len=972 path=[0:0-971],Transcript_1759
TRINITY_DN3353_c0_g1_i1 len=262 path=[0:0-261],Transcript_1760
TRINITY_DN3304_c0_g1_i1 len=349 path=[0:0-348],Transcript_1761
TRINITY_DN3307_c0_g1_i1 len=423 path=[0:0-422],Transcript_1762
TRINITY_DN3318_c0_g1_i1 len=736 path=[0:0-735],Transcript_1763
TRINITY_DN3351_c0_g1_i1 len=489 path=[0:0-488],Transcript_1764
TRINITY_DN3315_c0_g1_i1 len=430 path=[0:0-429],Transcript_1765
TRINITY_DN3317_c0_g1_i1 len=374 path=[0:0-373],Transcript_1766
TRINITY_DN3328_c0_g1_i1 len=1808 path=[0:0-1807],Transcript_1767
TRINITY_DN3361_c0_g1_i1 len=916 path=[0:0-915],Transcript_1768
TRINITY_DN3357_c0_g1_i1 len=514 path=[0:0-513],Transcript_1769
TRINITY_DN3384_c0_g1_i1 len=2210 path=[0:0-2209],Transcript_1770
TRINITY_DN3338_c0_g1_i1 len=333 path=[0:0-332],Transcript_1771
TRINITY_DN3393_c0_g1_i1 len=989 path=[0:0-988],Transcript_1772
TRINITY_DN3337_c0_g1_i1 len=557 path=[0:0-556],Transcript_1773
TRINITY_DN3324_c0_g1_i1 len=340 path=[0:0-339],Transcript_1774
TRINITY_DN3302_c0_g1_i1 len=740 path=[0:0-739],Transcript_1775
TRINITY_DN3398_c0_g1_i1 len=801 path=[0:0-800],Transcript_1776
TRINITY_DN3309_c0_g1_i1 len=1308 path=[0:0-1307],Transcript_1777
TRINITY_DN3375_c0_g1_i1 len=233 path=[0:0-232],Transcript_1778
TRINITY_DN3310_c0_g1_i1 len=548 path=[0:0-547],Transcript_1779
TRINITY_DN3363_c0_g1_i1 len=861 path=[0:0-860],Transcript_1780
TRINITY_DN3316_c0_g1_i1 len=3137 path=[0:0-3136],Transcript_1781
TRINITY_DN3392_c0_g1_i1 len=1709 path=[0:0-1708],Transcript_1782
TRINITY_DN3301_c0_g1_i1 len=436 path=[0:0-435],Transcript_1783
TRINITY_DN3325_c0_g1_i1 len=2175 path=[0:0-2174],Transcript_1784
TRINITY_DN3376_c0_g1_i1 len=2415 path=[0:0-2414],Transcript_1785
TRINITY_DN3303_c0_g1_i1 len=881 path=[0:0-880],Transcript_1786
TRINITY_DN3396_c0_g1_i1 len=491 path=[0:0-490],Transcript_1787
TRINITY_DN3341_c0_g1_i1 len=285 path=[0:0-284],Transcript_1788
TRINITY_DN3312_c0_g1_i1 len=383 path=[0:0-382],Transcript_1789
TRINITY_DN3364_c0_g1_i1 len=228 path=[0:0-227],Transcript_1790
TRINITY_DN3323_c0_g1_i1 len=2168 path=[0:0-2167],Transcript_1791
TRINITY_DN3332_c0_g1_i1 len=453 path=[0:0-452],Transcript_1792
TRINITY_DN3311_c0_g1_i1 len=409 path=[0:0-408],Transcript_1793
TRINITY_DN3339_c0_g1_i1 len=700 path=[0:0-699],Transcript_1794
TRINITY_DN3355_c0_g1_i1 len=1203 path=[0:0-1202],Transcript_1795
TRINITY_DN3367_c0_g1_i1 len=247 path=[0:0-246],Transcript_1796
TRINITY_DN3330_c0_g1_i1 len=342 path=[0:0-341],Transcript_1797
TRINITY_DN3352_c0_g1_i1 len=563 path=[0:0-562],Transcript_1798
TRINITY_DN3305_c0_g1_i1 len=1378 path=[0:0-1377],Transcript_1799
TRINITY_DN3321_c0_g1_i1 len=808 path=[0:0-807],Transcript_1800
TRINITY_DN3319_c0_g1_i1 len=1729 path=[0:0-1728],Transcript_1801
TRINITY_DN3359_c0_g1_i1 len=1111 path=[0:0-1110],Transcript_1802
TRINITY_DN3373_c0_g1_i1 len=997 path=[0:0-996],Transcript_1803
TRINITY_DN3329_c0_g1_i1 len=1570 path=[0:0-1569],Transcript_1804
TRINITY_DN3374_c0_g1_i1 len=867 path=[0:0-866],Transcript_1805
TRINITY_DN3383_c0_g1_i1 len=1592 path=[0:0-1591],Transcript_1806
TRINITY_DN3362_c0_g1_i1 len=227 path=[0:0-226],Transcript_1807
TRINITY_DN3336_c0_g1_i1 len=2468 path=[0:0-2467],Transcript_1808
TRINITY_DN3300_c0_g1_i1 len=1139 path=[0:0-1138],Transcript_1809
TRINITY_DN3382_c0_g1_i1 len=1267 path=[0:0-1266],Transcript_1810
TRINITY_DN3344_c0_g1_i1 len=1483 path=[0:0-1482],Transcript_1811
TRINITY_DN3366_c0_g1_i1 len=1681 path=[0:0-1680],Transcript_1812
TRINITY_DN3388_c0_g1_i1 len=221 path=[0:0-220],Transcript_1813
TRINITY_DN3370_c0_g1_i1 len=941 path=[0:0-940],Transcript_1814
TRINITY_DN4098_c0_g1_i1 len=359 path=[0:0-358],Transcript_1815
TRINITY_DN4004_c0_g1_i1 len=344 path=[0:0-343],Transcript_1816
TRINITY_DN4054_c0_g1_i1 len=406 path=[0:0-405],Transcript_1817
TRINITY_DN4096_c0_g1_i1 len=818 path=[0:0-817],Transcript_1818
TRINITY_DN4007_c0_g1_i1 len=318 path=[0:0-317],Transcript_1819
TRINITY_DN4047_c0_g1_i1 len=245 path=[0:0-244],Transcript_1820
TRINITY_DN4022_c0_g1_i1 len=228 path=[0:0-227],Transcript_1821
TRINITY_DN4011_c0_g1_i1 len=378 path=[0:0-377],Transcript_1822
TRINITY_DN4020_c0_g1_i1 len=420 path=[0:0-419],Transcript_1823
TRINITY_DN4035_c0_g1_i1 len=337 path=[0:0-336],Transcript_1824
TRINITY_DN4076_c0_g1_i1 len=408 path=[0:0-407],Transcript_1825
TRINITY_DN4051_c0_g1_i1 len=314 path=[0:0-313],Transcript_1826
TRINITY_DN4017_c0_g1_i1 len=651 path=[0:0-650],Transcript_1827
TRINITY_DN4063_c0_g1_i1 len=247 path=[0:0-246],Transcript_1828
TRINITY_DN4089_c0_g1_i1 len=430 path=[0:0-429],Transcript_1829
TRINITY_DN4059_c0_g1_i1 len=201 path=[0:0-200],Transcript_1830
TRINITY_DN4075_c0_g1_i1 len=294 path=[0:0-293],Transcript_1831
TRINITY_DN4084_c0_g1_i1 len=225 path=[0:0-224],Transcript_1832
TRINITY_DN4094_c0_g1_i1 len=338 path=[0:0-337],Transcript_1833
TRINITY_DN4013_c0_g1_i1 len=1093 path=[0:0-1092],Transcript_1834
TRINITY_DN4044_c0_g1_i1 len=281 path=[0:0-280],Transcript_1835
TRINITY_DN4080_c0_g1_i1 len=387 path=[0:0-386],Transcript_1836
TRINITY_DN4037_c0_g1_i1 len=593 path=[0:0-592],Transcript_1837
TRINITY_DN4067_c0_g1_i1 len=570 path=[0:0-569],Transcript_1838
TRINITY_DN4019_c0_g1_i1 len=383 path=[0:0-382],Transcript_1839
TRINITY_DN4085_c0_g1_i1 len=231 path=[0:0-230],Transcript_1840
TRINITY_DN4060_c0_g1_i1 len=257 path=[0:0-256],Transcript_1841
TRINITY_DN4043_c0_g1_i1 len=603 path=[0:0-602],Transcript_1842
TRINITY_DN4088_c0_g1_i1 len=497 path=[0:0-496],Transcript_1843
TRINITY_DN4099_c0_g1_i1 len=294 path=[0:0-293],Transcript_1844
TRINITY_DN4057_c0_g1_i1 len=268 path=[0:0-267],Transcript_1845
